TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CHARACTER_OCTET_LENGTH,NUMERIC_PRECISION,NUMERIC_PRECISION_RADIX,NUMERIC_SCALE,DATETIME_PRECISION,CHARACTER_SET_CATALOG,CHARACTER_SET_SCHEMA,CHARACTER_SET_NAME,COLLATION_CATALOG,COLLATION_SCHEMA,COLLATION_NAME,DOMAIN_CATALOG,DOMAIN_SCHEMA,DOMAIN_NAME
msdb,dbo,sysutility_ucp_logfiles,FileName,9,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_database_files,FileName,7,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_datafiles_stub,FileName,18,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_logfiles_stub,FileName,17,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_attachments,filename,3,,NO,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_attachments_transfer,filename,3,,NO,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_attachments_transfer,filesize,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_attachments,filesize,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_mailattachments,filesize,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,FilestreamShareName,20,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,FilestreamShareName,20,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syscollector_execution_log_full,finish_time,8,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,syscollector_execution_log_internal,finish_time,7,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,syscollector_execution_log,finish_time,7,,YES,datetime,,,,,,3,,,,,,,,,
msdb,dbo,sysutility_mi_dac_execution_statistics_internal,first_collection_time,6,,YES,datetimeoffset,,,,,,7,,,,,,,,,
msdb,dbo,backupfile,first_family_number,2,,YES,tinyint,,,3,10,0,,,,,,,,,,
msdb,dbo,backupset,first_family_number,4,,YES,tinyint,,,3,10,0,,,,,,,,,,
msdb,dbo,backupset,first_lsn,21,,YES,numeric,,,25,10,0,,,,,,,,,,
msdb,dbo,smart_backup_files,first_lsn,9,,YES,numeric,,,25,10,0,,,,,,,,,,
msdb,dbo,backupset,first_media_number,5,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,backupfile,first_media_number,3,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,backupset,first_recovery_fork_guid,53,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,smart_backup_files,first_recovery_fork_id,16,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysproxylogin,flags,3,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupset,flags,37,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysjobsteps,flags,6,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysproxyloginsubsystem_view,flags,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysalerts,flags,23,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_server,flags,9,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysssispackagefolders,folderid,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysssispackages,folderid,5,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysssispackagefolders,foldername,3,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,backupset,fork_point_lsn,55,,YES,numeric,,,25,10,0,,,,,,,,,,
msdb,dbo,smart_backup_files,fork_point_lsn,17,,YES,numeric,,,25,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes_stub,free_space,7,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_mi_volumes_stage_internal,free_space_mb,4,((0.0)),NO,decimal,,,20,10,0,,,,,,,,,,
msdb,dbo,sysschedules_localserver_view,freq_interval,8,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules,freq_interval,8,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules,freq_recurrence_factor,12,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules_localserver_view,freq_recurrence_factor,12,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules_localserver_view,freq_relative_interval,11,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules,freq_relative_interval,11,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules,freq_subday_interval,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules_localserver_view,freq_subday_interval,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules_localserver_view,freq_subday_type,9,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules,freq_subday_type,9,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules,freq_type,7,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysschedules_localserver_view,freq_type,7,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syscollector_collection_items,frequency,5,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syscollector_collection_items_internal,frequency,6,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_mailitems,from_address,7,,YES,varchar,-1,-1,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmaintplan_plans,from_msx,10,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,autoadmin_managed_databases,group_db_guid,5,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles_stub,Growth,11,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles_stub,Growth,12,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles,Growth,3,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles,Growth,3,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_database_files,Growth,8,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_file_space_utilizations,growth_type,14,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_utilizations,growth_type,14,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_database_files,GrowthType,9,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles,GrowthType,4,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles,GrowthType,4,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_datafiles_stub,GrowthType,13,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_logfiles_stub,GrowthType,12,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,backupset,has_backup_checksums,47,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,backupset,has_bulk_logged_data,43,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,backupset,has_incomplete_metadata,50,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysalerts,has_notification,22,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syscachedcredentials,has_server_access,2,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmaintplan_plans,has_targets,11,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policies,health_policy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_violations,health_policy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_health_policies_internal,health_policy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_violations_internal,health_policy_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_cpu_health_internal,health_state,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_volume_space_health_internal,health_state,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_cpu_health,health_state,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_database_file_space_health,health_state,5,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_file_space_health,health_state,5,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_volume_space_health,health_state,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_database_health,health_state,3,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_system_health_state,health_state_id,1,,NO,bigint,,,19,10,0,,,,,,,,,,
msdb,dbo,syspolicy_system_health_state_internal,health_state_id,1,,NO,bigint,,,19,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policies,help_link,11,,NO,nvarchar,2083,4166,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_policies_internal,help_link,11,(''),NO,nvarchar,2083,4166,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_policies_internal,help_text,10,(''),NO,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_policies,help_text,10,,NO,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,log_shipping_monitor_error_detail,help_url,10,,NO,nvarchar,4000,8000,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,syspolicy_policy_execution_history_internal,history_id,1,,NO,bigint,,,19,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_execution_history_details_internal,history_id,2,,NO,bigint,,,19,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_violations,history_id,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_execution_history,history_id,1,,NO,bigint,,,19,10,0,,,,,,,,,,
msdb,dbo,syspolicy_policy_execution_history_details,history_id,2,,NO,bigint,,,19,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_policy_violations_internal,history_id,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_monitor_primary,history_retention_period,10,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,log_shipping_monitor_secondary,history_retention_period,16,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_processing_state_internal,id,4,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,msdb_version,id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysssispackages,id,2,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysssislog,id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysdtslog90,id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmaintplan_plans,id,2,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_volumes_stub,ID,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,autoadmin_task_agents,Id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysalerts,id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysoperators,id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysmail_mailitems,importance,11,,YES,varchar,6,6,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_sentitems,importance,9,,YES,varchar,6,6,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_allitems,importance,9,,YES,varchar,6,6,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_unsentitems,importance,9,,YES,varchar,6,6,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysmail_faileditems,importance,9,,YES,varchar,6,6,,,,,,,iso_1,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysalerts,include_event_description,15,,NO,tinyint,,,3,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,InstallDataDirectory,21,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instances,InstallDataDirectory,21,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_instances,InstallSharedDirectory,22,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,InstallSharedDirectory,22,,YES,nvarchar,260,520,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,vw_autoadmin_health_status,Instance name,2,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,instance_collect_time_end_ticks,15,((0.0)),NO,decimal,,,20,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,instance_collect_time_start_ticks,11,((0.0)),NO,decimal,,,20,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_managed_instances,instance_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysdac_history_internal,instance_id,3,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysdac_instances_internal,instance_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysdac_instances,instance_id,1,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_managed_instances_internal,instance_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysdownloadlist,instance_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysjobhistory,instance_id,1,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_managed_instances_internal,instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances,instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysdac_instances_internal,instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_managed_instances,instance_name,2,,NO,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysalerts_performance_counters_view,instance_name,3,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,instance_processor_usage_end_ticks,14,((0.0)),NO,decimal,,,20,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,instance_processor_usage_percentage,21,,YES,real,,,24,2,,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,instance_processor_usage_start_ticks,10,((0.0)),NO,decimal,,,20,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,InstanceName,23,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,InstanceName,23,,YES,nvarchar,128,256,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers,is_clustered,4,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,is_clustered_server,4,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupmediaset,is_compressed,11,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_computer_processor_over_utilized,5,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_computer_processor_over_utilized,4,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_computer_processor_under_utilized,5,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_computer_processor_under_utilized,6,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupset,is_copy_only,52,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_dac_processor_over_utilized,9,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_dac_processor_under_utilized,10,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupset,is_damaged,48,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,backupfilegroup,is_default,7,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysdatatypemappings,is_default,22,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_principalprofile,is_default,3,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_policies,is_enabled,13,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_policies_internal,is_enabled,13,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,backupmediaset,is_encrypted,12,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_file_space_over_utilized,7,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_file_space_over_utilized,6,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_file_space_under_utilized,7,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_file_space_under_utilized,8,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,backupset,is_force_offline,51,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_policy_execution_history_internal,is_full_run,6,((1)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_policies,is_global_policy,10,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_instance_policies,is_global_policy,6,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_computer_policies,is_global_policy,5,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_health_policies_internal,is_global_policy,9,((0)),YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_policies,is_global_policy,6,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmail_servertype,is_incoming,2,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_mi_processor_over_utilized,8,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_mi_processor_under_utilized,9,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,syspolicy_conditions_internal,is_name_condition,10,((0)),YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,syspolicy_conditions,is_name_condition,8,,YES,smallint,,,5,10,0,,,,,,,,,,
msdb,dbo,sysmail_servertype,is_outgoing,3,((1)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,backupset,is_password_protected,41,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,backupmediaset,is_password_protected,10,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health,is_policy_overridden,10,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_policy_type,is_policy_overridden,3,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_instance_policy_type,is_policy_overridden,2,,NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health,is_policy_overridden,11,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_policy_overridden,10,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_policy_overridden,11,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,backupfile,is_present,26,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,backupfile,is_readonly,25,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,backupfilegroup,is_readonly,8,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,backupset,is_readonly,45,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collection_sets,is_running,6,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collection_sets_internal,is_running,7,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,backupset,is_single_user,46,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,backupset,is_snapshot,44,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,dm_hadr_automatic_seeding_history,is_source,7,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syscachedcredentials,is_sysadmin_member,3,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_policies,is_system,18,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collection_sets,is_system,5,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collection_sets_internal,is_system,9,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_object_sets_internal,is_system,4,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_conditions_internal,is_system,12,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collector_types,is_system,11,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syscollector_collector_types_internal,is_system,10,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_policies_internal,is_system,18,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_conditions,is_system,12,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_object_sets,is_system,5,,NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmanagement_shared_server_groups,is_system_object,6,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysmanagement_shared_server_groups_internal,is_system_object,6,((0)),YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_volume_space_over_utilized,3,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_volume_space_over_utilized,2,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_mi_health_internal,is_volume_space_under_utilized,3,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_dac_health_internal,is_volume_space_under_utilized,4,((0)),NO,int,,,10,10,0,,,,,,,,,,
msdb,dbo,autoadmin_backup_configurations,IsAlwaysOn,3,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,autoadmin_backup_configuration_summary,IsAlwaysOn,2,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,IsCaseSensitive,24,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,IsCaseSensitive,24,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,IsClustered,25,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,IsClustered,25,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,autoadmin_backup_configuration_summary,IsDropped,3,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,autoadmin_backup_configurations,IsDropped,4,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,autoadmin_backup_configurations,IsEnabled,5,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,autoadmin_backup_configuration_summary,IsEnabled,4,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysssispackages,isencrypted,15,((0)),NO,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,IsFullTextInstalled,26,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,IsFullTextInstalled,26,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_smo_servers_stub,IsSingleUser,27,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysutility_ucp_instances,IsSingleUser,27,,YES,bit,,,,,,,,,,,,,,,
msdb,dbo,sysjobactivity,job_history_id,10,,YES,int,,,10,10,0,,,,,,,,,,
msdb,dbo,sysjobactivity,job_id,2,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysjobservers,job_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysjobs,job_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysjobhistory,job_id,2,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysdbmaintplan_jobs,job_id,2,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_policies_internal,job_id,14,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysjobschedules,job_id,2,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysjobsteps,job_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysalerts,job_id,21,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,syspolicy_policies,job_id,14,,YES,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,systaskids,job_id,2,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysjobs_view,job_id,1,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,sysmaintplan_subplans,job_id,5,,NO,uniqueidentifier,,,,,,,,,,,,,,,
msdb,dbo,backupset,key_algorithm,61,,YES,nvarchar,32,64,,,,,,,UNICODE,,,SQL_Latin1_General_CP1_CI_AS,,,
msdb,dbo,sysutility_ucp_computers_stub,l2_cache_size,12,,YES,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,l2_cache_size,8,((0.0)),NO,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_mi_cpu_stage_internal,l3_cache_size,9,((0.0)),NO,decimal,,,10,10,0,,,,,,,,,,
msdb,dbo,sysutility_ucp_computers_stub,l3_cache_size,13,,YES,decimal,,,10,10,0,,,,,,,,,,
